date,exercise_id,set_order,weight,reps,notes,rpe
2024-03-29,19,3,140,8,"",
2024-03-29,19,4,140,6,"",
2024-03-29,20,1,95,8,"",
2024-03-29,20,2,95,6,"",
2024-03-29,20,3,95,6,"",
2024-03-29,3,1,60,8,"",
2024-03-29,3,2,60,7,"",
2024-03-29,3,3,60,7,"",
2024-03-29,72,1,0,6,"",
2024-03-29,72,2,0,4,"",
2024-03-29,81,1,45,15,"",
2024-03-29,81,2,60,10,"",
2024-03-29,121,1,60,10,"",
2024-03-29,121,2,60,10,"",
2024-03-30,48,1,25,6,"",
2024-03-30,48,2,25,8,"",
2024-03-30,48,3,25,6,"",
2024-03-30,48,4,25,5,"",
2024-03-30,45,1,25,8,"",
2024-03-30,45,2,25,6,"",
2024-03-30,45,3,25,7,"",
2024-03-30,64,1,75,8,"",
2024-03-30,64,2,75,6,"",
2024-03-30,64,3,75,6,"",
2024-03-30,84,1,25,10,"",
2024-03-30,84,2,25,10,"",
2024-03-30,84,3,25,10,"",
2024-03-30,60,1,15,10,"",
2024-03-30,60,2,15,8,"",
2024-03-30,28,1,40,8,"",
2024-03-30,28,2,40,5,"",
2024-03-30,28,3,40,4,"",
2024-03-30,31,1,60,15,"",
2024-03-30,31,2,75,10,"",
2024-03-30,31,3,75,9,"",
2024-04-01,57,1,130,6,"",
2024-04-01,57,2,130,7,"",
2024-04-01,57,3,130,6,"",
2024-04-01,57,4,130,4,"",9.5
2024-04-01,20,1,95,8,"",
2024-04-01,20,2,115,10,"",
2024-04-01,20,3,115,7,"",
2024-04-01,20,4,115,4,"",
2024-04-01,3,1,60,8,"",
2024-04-01,3,2,50,11,"",
2024-04-01,3,3,50,9,"",
2024-04-01,127,1,90,13,"",
2024-04-01,127,2,140,10,"",
2024-04-01,127,3,140,9,"",
2024-04-03,101,1,20,10,"",
2024-04-03,101,2,30,10,"",
2024-04-03,101,3,30,8,"",
2024-04-03,101,4,30,8,"",
2024-04-03,48,1,25,8,"",
2024-04-03,48,2,25,7,"",
2024-04-03,48,3,25,5,"",
2024-04-03,48,4,25,3,"",
2024-04-03,71,1,0,12,"",
2024-04-03,71,2,0,10,"",
2024-04-03,28,1,16.5,8,"",
2024-04-03,28,2,16.5,7,"",
2024-04-03,28,3,16.5,4,"",
2024-04-03,73,1,16.5,6,"",
2024-04-03,73,2,16.5,5,"",
2024-04-03,10,1,12,8,"",
2024-04-03,10,2,12,7,"",
2024-04-03,107,1,20,8,"",
2024-04-03,107,2,30,6,"",
2024-04-03,107,3,30,5,"",
2024-04-03,60,1,15,8,"",
2024-04-03,60,2,15,7,"",
2024-04-03,60,3,15,5,"",
2024-04-04,20,1,95,6,"",
2024-04-04,20,2,115,4,"",
2024-04-04,20,3,135,5,"",
2024-04-04,20,4,135,10,"",
2024-04-04,20,5,135,7,"",
2024-04-04,19,1,190,10,"Foot cramping",
2024-04-04,19,2,240,8,"",
2024-04-04,19,3,240,5,"",
2024-04-04,3,1,50,8,"",
2024-04-04,3,2,65,10,"",
2024-04-04,3,3,65,8,"",
2024-04-04,3,4,65,7,"",
2024-04-04,4,1,60,10,"",
2024-04-04,4,2,60,8,"",
2024-04-04,127,1,65,8,"",
2024-04-04,127,2,85,11,"",
2024-04-04,127,3,85,5,"",
2024-04-05,25,1,30,7,"",
2024-04-05,25,2,35,7,"",
2024-04-05,25,3,40,6,"",
2024-04-05,25,4,40,5,"",
2024-04-05,47,1,45,8,"",
2024-04-05,47,2,45,7,"",
2024-04-05,102,1,25,7,"",
2024-04-05,102,2,25,4,"",
2024-04-05,102,3,25,3,"",
2024-04-05,64,1,50,8,"",
2024-04-05,64,2,60,7,"",
2024-04-05,64,3,60,5,"",
2024-04-05,27,1,30,8,"",
2024-04-05,27,2,30,5,"",
2024-04-05,27,3,30,5,"",
2024-04-07,91,1,25,5,"",
2024-04-07,91,2,25,12,"",
2024-04-07,91,3,25,10,"",
2024-04-07,91,4,25,8,"",
2024-04-07,13,1,0,2,"",
2024-04-07,13,2,0,4,"",
2024-04-07,13,3,0,4,"",
2024-04-07,84,1,20,15,"",
2024-04-07,84,2,20,16,"",
2024-04-07,84,3,20,15,"",
2024-04-07,50,1,22,5,"",
2024-04-07,50,2,22,8,"",
2024-04-07,50,3,22,7,"",
2024-04-07,50,4,22,6,"",
2024-04-07,38,1,12.5,12,"",
2024-04-07,38,2,12.5,10,"",
2024-04-07,38,3,12.5,7,"",
2024-04-08,57,1,130,7,"",
2024-04-08,57,2,150,8,"",
2024-04-08,57,3,150,7,"",
2024-04-08,57,4,150,5,"",
2024-04-08,20,1,95,6,"",
2024-04-08,20,2,115,4,"",
2024-04-08,20,3,135,10,"",
2024-04-08,20,4,135,5,"",
2024-04-08,127,1,65,5,"",
2024-04-08,127,2,85,12,"",
2024-04-08,127,3,85,10,"",
2024-04-08,127,4,85,8,"",
2024-04-08,3,1,55,11,"",
2024-04-08,3,2,55,10,"",
2024-04-08,3,3,55,8,"",
2024-04-08,72,1,20,10,"",
2024-04-08,72,2,20,6,"",
2024-04-08,72,3,20,5,"",
2024-04-10,48,1,25,3,"",
2024-04-10,48,2,25,11,"",
2024-04-10,48,3,25,8,"",
2024-04-10,48,4,25,7,"",
2024-04-10,10,1,12,9,"Guess",
2024-04-10,10,2,12,8,"",
2024-04-10,10,3,12,7,"",
2024-04-10,101,1,35,5,"Rest pads on forearms",
2024-04-10,101,2,30,8,"",
2024-04-10,71,1,11,10,"",
2024-04-10,71,2,11,8,"",
2024-04-10,71,3,11,5,"",
2024-04-10,28,1,22,8,"",
2024-04-10,28,2,22,5,"",
2024-04-10,73,1,11,10,"",
2024-04-10,73,2,11,7,"",
2024-04-10,73,3,11,5,"",
2024-04-10,107,1,20,4,"",
2024-04-10,107,2,30,9,"",
2024-04-10,107,3,30,7,"",
2024-04-10,107,4,30,5,"",
2024-04-10,60,1,15,8,"",
2024-04-10,60,2,15,6,"",
2024-04-10,60,3,15,4,"",
2024-04-12,119,1,95,5,"",
2024-04-12,119,2,115,4,"",
2024-04-12,119,3,115,7,"",
2024-04-12,119,4,115,7,"",
2024-04-12,119,5,115,5,"",
2024-04-12,127,1,65,5,"",
2024-04-12,127,2,85,12,"",
2024-04-12,127,3,85,10,"",
2024-04-12,127,4,85,9,"",
2024-04-12,19,1,190,8,"",
2024-04-12,19,2,240,8,"",
2024-04-12,19,3,240,8,"",
2024-04-12,19,4,240,7,"",
2024-04-12,3,1,55,11,"",
2024-04-12,3,2,55,9,"",
2024-04-12,3,3,55,7,"",
2024-04-12,72,1,20,9,"",
2024-04-12,72,2,20,7,"",
2024-04-13,25,1,30,5,"",
2024-04-13,25,2,35,4,"",
2024-04-13,25,3,37.5,9,"",
2024-04-13,25,4,37.5,6,"",
2024-04-13,25,5,37.5,5,"",
2024-04-13,102,1,25,6,"",
2024-04-13,102,2,25,3,"",
2024-04-13,26,1,10,8,"",
2024-04-13,26,2,15,7,"",
2024-04-13,26,3,15,4,"",
2024-04-13,103,1,20,8,"",
2024-04-13,103,2,15,10,"",
2024-04-13,103,3,15,9,"",
2024-04-13,27,1,20,13,"",
2024-04-13,27,2,20,10,"",
2024-04-13,27,3,20,8,"",
2024-04-13,108,1,15,12,"",
2024-04-13,108,2,15,11,"",
2024-04-13,108,3,15,8,"",
2024-04-14,91,1,25,5,"",
2024-04-14,91,2,27.5,9,"",
2024-04-14,91,3,27.5,7,"",
2024-04-14,91,4,27.5,6,"",
2024-04-14,37,1,55,8,"",
2024-04-14,37,2,44,10,"",
2024-04-14,37,3,44,8,"",
2024-04-14,84,1,20,17,"",
2024-04-14,84,2,22.5,13,"",
2024-04-14,84,3,22.5,12,"",
2024-04-14,50,1,16.5,5,"",
2024-04-14,50,2,22,13,"",
2024-04-14,50,3,22,10,"",
2024-04-14,50,4,16.5,10,"",
2024-04-14,38,1,12.5,13,"",
2024-04-14,38,2,12.5,11,"",
2024-04-14,38,3,12.5,9,"",
2024-04-15,19,1,190,6,"",
2024-04-15,19,2,240,10,"",
2024-04-15,19,3,240,7,"",
2024-04-15,19,4,240,6,"",
2024-04-15,20,1,95,6,"",
2024-04-15,20,2,115,10,"",
2024-04-15,20,3,115,9,"",
2024-04-15,20,4,115,6,"",
2024-04-15,3,1,60,12,"",
2024-04-15,3,2,65,10,"",
2024-04-15,3,3,65,9,"",
2024-04-15,72,1,20,10,"",
2024-04-15,72,2,20,6,"",
2024-04-15,72,3,20,4,"",
2024-04-17,48,1,25,4,"",
2024-04-17,48,2,27.5,10,"",
2024-04-17,48,3,27.5,8,"",
2024-04-17,48,4,27.5,7,"",
2024-04-17,10,1,12.5,10,"",
2024-04-17,10,2,12.5,9,"",
2024-04-17,10,3,12.5,8,"",
2024-04-17,101,1,30,11,"",
2024-04-17,101,2,30,8,"",
2024-04-17,101,3,30,7,"",
2024-04-17,71,1,11,7,"",
2024-04-17,71,2,11,7,"",
2024-04-17,71,3,11,6,"",
2024-04-17,103,1,10,12,"",
2024-04-17,103,2,10,8,"",
2024-04-17,103,3,10,6,"",
2024-04-17,28,1,11,13,"",
2024-04-17,28,2,16.5,9,"",
2024-04-17,27,1,20,12,"",
2024-04-17,27,2,20,10,"",
2024-04-17,27,3,20,9,"",
2024-04-17,107,1,30,3,"",
2024-04-17,107,2,35,8,"",
2024-04-17,107,3,35,7,"",
2024-04-17,107,4,25,8,"",
2024-04-17,60,1,12.5,11,"",
2024-04-17,60,2,12.5,9,"",
2024-04-17,60,3,12.5,8,"",
2024-04-19,119,1,95,4,"",
2024-04-19,119,2,115,3,"",
2024-04-19,119,3,125,6,"",
2024-04-19,119,4,125,8,"",
2024-04-19,119,5,125,7,"",
2024-04-19,19,1,190,8,"",
2024-04-19,19,2,260,7,"",
2024-04-19,19,3,260,5,"",
2024-04-19,19,4,260,7,"",10
2024-04-19,72,1,15,12,"",
2024-04-19,72,2,20,6,"",
2024-04-19,72,3,15,5,"",
2024-04-19,127,1,65,4,"",
2024-04-19,127,2,105,7,"",
2024-04-19,127,3,105,6,"",
2024-04-19,127,4,105,5,"",
2024-04-19,3,1,60,15,"",
2024-04-19,3,2,60,10,"",
2024-04-19,3,3,60,9,"",
2024-04-20,37,1,44,8,"",
2024-04-20,37,2,55,12,"",
2024-04-20,37,3,66,8,"",
2024-04-20,37,4,66,7,"",
2024-04-20,91,1,25,10,"",
2024-04-20,91,2,25,9,"",
2024-04-20,91,3,25,8,"",
2024-04-20,50,1,22,5,"",
2024-04-20,50,2,27.5,9,"",
2024-04-20,50,3,27.5,8,"",
2024-04-20,50,4,27.5,6,"",
2024-04-20,84,1,20,20,"",
2024-04-20,84,2,25,12,"",
2024-04-20,84,3,25,10,"",
2024-04-20,38,1,12.5,12,"",
2024-04-20,38,2,12.5,10,"",
2024-04-20,38,3,12.5,9,"",
2024-04-20,103,1,10,13,"",
2024-04-20,103,2,10,9,"",
2024-04-20,103,3,10,8,"",
2024-04-21,32,1,25,6,"",
2024-04-21,32,2,30,4,"",
2024-04-21,32,3,35,8,"",
2024-04-21,32,4,35,6,"",
2024-04-21,32,5,35,5,"",
2024-04-21,34,1,25,11,"",
2024-04-21,34,2,25,6,"",
2024-04-21,34,3,25,6,"",10
2024-04-21,26,1,10,8,"",
2024-04-21,26,2,15,7,"",
2024-04-21,26,3,15,5,"",
2024-04-21,27,1,20,11,"",
2024-04-21,27,2,20,8,"",
2024-04-21,27,3,20,6,"",
2024-04-21,64,1,50,12,"",
2024-04-21,64,2,50,10,"",
2024-04-21,64,3,40,10,"",
2024-04-23,19,1,190,5,"",
2024-04-23,19,2,260,10,"",
2024-04-23,19,3,260,7,"",
2024-04-23,19,4,260,6,"",
2024-04-23,20,1,95,6,"",
2024-04-23,20,2,115,4,"",
2024-04-23,20,3,135,8,"",
2024-04-23,20,4,135,6,"",
2024-04-23,72,1,15,10,"",
2024-04-23,72,2,15,6,"",
2024-04-23,127,1,65,4,"",
2024-04-23,127,2,105,6,"",
2024-04-23,127,3,105,5,"",
2024-04-23,4,1,60,13,"",
2024-04-23,4,2,80,8,"",
2024-04-24,48,1,25,5,"",
2024-04-24,48,2,30,8,"",
2024-04-24,48,3,30,6,"",
2024-04-24,48,4,30,5,"",
2024-04-24,10,1,12.5,11,"",
2024-04-24,10,2,12.5,9,"",
2024-04-24,10,3,12.5,6,"",
2024-04-24,101,1,30,12,"",
2024-04-24,101,2,30,10,"",
2024-04-24,101,3,30,10,"",
2024-04-24,71,1,11,9,"",
2024-04-24,71,2,11,7,"",
2024-04-24,44,1,15,8,"",
2024-04-24,44,2,15,5,"",
2024-04-24,44,3,12,8,"",
2024-04-24,107,1,25,6,"",
2024-04-24,107,2,35,9,"",
2024-04-24,107,3,35,7,"",
2024-04-24,107,4,30,7,"",
2024-04-24,28,1,16.5,14,"",
2024-04-24,28,2,16.5,14,"",
2024-04-24,28,3,16.5,13,"",
2024-04-24,60,1,15,11,"",
2024-04-24,60,2,15,8,"",
2024-04-24,60,3,15,7,"",
2024-04-26,119,1,95,4,"",
2024-04-26,119,2,115,3,"",
2024-04-26,119,3,135,6,"",
2024-04-26,119,4,135,8,"",
2024-04-26,119,5,135,5,"",
2024-04-26,72,1,15,10,"",
2024-04-26,72,2,15,6,"",
2024-04-26,72,3,15,5,"",
2024-04-26,31,1,80,15,"Both legs then unilaterally ",
2024-04-26,31,2,60,12,"",
2024-04-26,57,1,130,7,"",
2024-04-26,57,2,150,12,"",
2024-04-26,57,3,150,10,"",
2024-04-26,3,1,60,6,"",
2024-04-26,3,2,70,9,"",
2024-04-26,3,3,70,7,"",
2024-04-27,32,1,25,5,"",
2024-04-27,32,2,30,3,"",
2024-04-27,32,3,35,8,"",
2024-04-27,32,4,35,6,"",
2024-04-27,32,5,35,4,"",
2024-04-27,108,1,10,12,"",
2024-04-27,108,2,20,11,"",
2024-04-27,108,3,20,8,"",
2024-04-27,108,4,20,5,"",
2024-04-27,26,1,10,8,"",
2024-04-27,26,2,10,7,"",
2024-04-27,64,1,60,12,"",
2024-04-27,64,2,60,9,"",
2024-04-27,64,3,60,7,"",
2024-04-27,27,1,20,12,"",
2024-04-27,27,2,20,10,"",
2024-04-27,27,3,20,7,"",
2024-04-27,27,4,8,8,"",
2024-04-27,89,1,0,8,"",
2024-04-28,45,1,25,6,"",
2024-04-28,45,2,25,9,"",
2024-04-28,45,3,25,7,"",
2024-04-28,45,4,25,6,"",
2024-04-28,13,1,0,5,"",
2024-04-28,13,2,0,4,"",
2024-04-28,50,1,40,12,"",
2024-04-28,50,2,40,10,"",
2024-04-28,50,3,40,8,"",
2024-04-28,84,1,20,17,"",
2024-04-28,84,2,25,13,"",
2024-04-28,84,3,25,12,"",
2024-04-28,51,1,30,16,"",
2024-04-28,51,2,35,14,"",
2024-04-28,51,3,35,12,"",
2024-04-29,19,1,140,6,"",
2024-04-29,19,2,190,3,"",
2024-04-29,19,3,230,8,"",
2024-04-29,19,4,230,6,"",
2024-04-29,20,1,95,8,"",
2024-04-29,20,2,115,11,"",
2024-04-29,20,3,125,8,"",
2024-04-29,72,1,0,8,"",
2024-04-29,72,2,0,7,"",
2024-04-29,3,1,60,11,"",
2024-04-29,3,2,60,10,"",
2024-04-29,4,1,25,13,"",
2024-04-29,4,2,30,10,"",
2024-05-01,48,1,25,4,"",
2024-05-01,48,2,25,8,"",
2024-05-01,48,3,25,6,"",
2024-05-01,48,4,25,4,"",
2024-05-01,62,1,0,3,"",
2024-05-01,62,2,0,2,"",
2024-05-01,10,1,10,12,"",
2024-05-01,10,2,10,12,"",
2024-05-01,10,3,10,11,"",
2024-05-01,71,1,0,8,"",
2024-05-01,71,2,0,6,"",
2024-05-01,12,1,30,11,"",
2024-05-01,12,2,30,10,"",
2024-05-01,12,3,0,12,"",
2024-05-01,107,1,30,12,"",
2024-05-01,107,2,30,10,"",
2024-05-01,107,3,30,8,"",
2024-05-01,44,1,12,10,"",
2024-05-01,44,2,12,9,"",
2024-05-01,44,3,12,6,"",
2024-05-01,60,1,12,12,"",
2024-05-01,60,2,12,11,"",
2024-05-01,60,3,12,11,"",
2024-05-01,47,1,25,14,"",
2024-05-01,47,2,25,13,"",
2024-05-01,47,3,25,12,"",
2024-05-02,119,1,95,4,"",
2024-05-02,119,2,115,2,"",
2024-05-02,119,3,135,9,"",
2024-05-02,119,4,135,7,"",
2024-05-02,19,1,140,6,"",
2024-05-02,19,2,190,4,"",
2024-05-02,19,3,230,10,"",
2024-05-02,19,4,230,7,"",
2024-05-02,72,1,0,8,"",
2024-05-02,72,2,0,5,"",
2024-05-02,129,1,10,11,"",
2024-05-02,129,2,10,10,"",
2024-05-02,129,3,10,9,"",
2024-05-02,3,1,70,10,"",
2024-05-02,3,2,70,10,"",
2024-05-02,3,3,70,10,"",
2024-05-02,81,1,30,20,"",
2024-05-02,81,2,45,10,"",
2024-05-02,81,3,35,20,"",
2024-05-02,121,1,45,20,"",
2024-05-02,121,2,45,20,"",
2024-05-02,121,3,45,20,"",
2024-05-04,32,1,25,4,"",
2024-05-04,32,2,30,9,"",
2024-05-04,32,3,30,8,"",
2024-05-04,108,1,15,4,"",
2024-05-04,108,2,20,10,"",
2024-05-04,108,3,20,6,"",
2024-05-04,26,1,10,10,"",
2024-05-04,26,2,10,7,"",
2024-05-04,64,1,60,11,"",
2024-05-04,64,2,60,8,"",
2024-05-04,64,3,60,7,"",
2024-05-04,63,1,0,8,"",
2024-05-04,63,2,0,4,"",
2024-05-04,44,1,10,6,"",
2024-05-04,44,2,8,10,"",
2024-05-04,44,3,8,10,"",
2024-05-05,45,1,25,4,"",
2024-05-05,45,2,35,10,"",
2024-05-05,45,3,35,8,"",
2024-05-05,45,4,35,7,"",
2024-05-05,84,1,20,5,"",
2024-05-05,84,2,25,15,"",
2024-05-05,84,3,25,15,"",
2024-05-05,84,4,25,15,"",
2024-05-05,37,1,50,10,"",
2024-05-05,37,2,50,8,"",
2024-05-05,37,3,50,8,"",
2024-05-05,77,1,30,5,"",
2024-05-05,77,2,40,12,"",
2024-05-05,77,3,40,10,"",
2024-05-05,77,4,40,9,"",
2024-05-05,38,1,12,15,"",
2024-05-05,38,2,15,12,"",
2024-05-05,38,3,15,10,"",
2024-05-05,118,1,15,9,"",
2024-05-05,118,2,15,8,"",
2024-05-05,118,3,15,8,"",
2024-05-05,51,1,5,5,"",
2024-05-05,51,2,35,15,"",
2024-05-05,51,3,40,15,"",
2024-05-05,51,4,40,13,"",
2024-05-06,19,1,140,6,"",
2024-05-06,19,2,190,4,"",
2024-05-06,19,3,250,10,"",
2024-05-06,19,4,250,7,"",
2024-05-06,81,1,30,18,"",
2024-05-06,81,2,40,15,"",
2024-05-06,81,3,45,12,"",
2024-05-06,20,1,95,8,"",
2024-05-06,20,2,115,3,"",
2024-05-06,20,3,135,9,"",
2024-05-06,20,4,135,8,"",
2024-05-06,20,5,135,7,"",
2024-05-06,129,1,15,12,"",
2024-05-06,129,2,15,10,"",
2024-05-06,129,3,15,10,"",
2024-05-06,72,1,0,6,"",
2024-05-06,3,1,70,13,"",
2024-05-06,3,2,75,11,"",
2024-05-06,3,3,75,8,"",
2024-05-08,48,1,20,5,"",
2024-05-08,48,2,25,10,"",
2024-05-08,48,3,25,8,"",
2024-05-08,48,4,25,6,"",
2024-05-08,62,1,0,4,"",
2024-05-08,62,2,0,3,"",
2024-05-08,10,1,10,15,"",
2024-05-08,10,2,10,11,"",
2024-05-08,10,3,10,7,"",
2024-05-08,63,1,0,6,"",
2024-05-08,63,2,0,4,"",
2024-05-08,63,3,0,4,"",
2024-05-08,107,1,35,10,"",
2024-05-08,107,2,35,9,"",
2024-05-08,107,3,35,8,"",
2024-05-08,44,1,8,13,"",
2024-05-08,44,2,8,9,"",
2024-05-08,44,3,8,9,"",
2024-05-08,60,1,15,13,"",
2024-05-08,60,2,15,11,"",
2024-05-08,60,3,15,8,"",
2024-05-08,47,1,25,15,"",
2024-05-08,47,2,25,14,"",
2024-05-08,47,3,25,12,"",
2024-05-09,119,1,95,3,"",
2024-05-09,119,2,115,2,"",
2024-05-09,119,3,135,11,"",
2024-05-09,119,4,155,7,"",
2024-05-09,119,5,155,6,"",
2024-05-09,19,1,140,6,"",
2024-05-09,19,2,190,4,"",
2024-05-09,19,3,250,8,"",
2024-05-09,19,4,250,6,"",
2024-05-09,129,1,20,11,"",
2024-05-09,129,2,20,9,"",
2024-05-09,129,3,20,7,"",
2024-05-09,3,1,75,14,"",
2024-05-09,3,2,75,11,"",
2024-05-10,45,1,25,6,"",
2024-05-10,45,2,35,10,"",
2024-05-10,45,3,35,9,"",
2024-05-10,45,4,35,7,"",
2024-05-10,84,1,25,10,"",
2024-05-10,84,2,30,15,"",
2024-05-10,84,3,30,13,"",
2024-05-10,84,4,30,10,"",
2024-05-10,14,1,25,4,"",
2024-05-10,14,2,35,8,"",
2024-05-10,14,3,35,6,"",
2024-05-10,77,1,40,13,"",
2024-05-10,77,2,40,12,"",
2024-05-10,77,3,40,11,"",
2024-05-10,38,1,12,4,"",
2024-05-10,38,2,15,13,"",
2024-05-10,38,3,15,10,"",
2024-05-10,38,4,15,7,"",
2024-05-10,118,1,15,8,"",
2024-05-10,118,2,15,4,"",
2024-05-11,32,1,25,4,"",
2024-05-11,32,2,30,10,"",
2024-05-11,32,3,30,8,"",
2024-05-11,32,4,30,6,"",
2024-05-11,108,1,15,4,"",
2024-05-11,108,2,20,10,"",
2024-05-11,108,3,20,8,"",
2024-05-11,108,4,20,8,"",
2024-05-11,26,1,15,7,"",
2024-05-11,26,2,15,6,"",
2024-05-11,26,3,15,5,"",10
2024-05-11,64,1,65,5,"",
2024-05-11,64,2,70,10,"",
2024-05-11,64,3,70,10,"",
2024-05-11,64,4,70,7,"",
2024-05-11,130,1,8,10,"",
2024-05-11,130,2,8,8,"",
2024-05-11,130,3,8,7,"",
2024-05-11,12,1,30,11,"",
2024-05-11,12,2,0,10,"",
2024-05-11,47,1,25,16,"",
2024-05-11,47,2,25,12,"",
2024-05-11,47,3,25,10,"",
2024-05-13,57,1,25,5,"",
2024-05-13,57,2,35,7,"",
2024-05-13,57,3,35,5,"",
2024-05-13,57,4,35,6,"",
2024-05-13,20,1,95,5,"",
2024-05-13,20,2,115,3,"",
2024-05-13,20,3,135,10,"",
2024-05-13,20,4,135,6,"",
2024-05-13,3,1,55,15,"",
2024-05-13,3,2,55,13,"",
2024-05-13,3,3,55,11,"",
2024-05-13,4,1,70,12,"",
2024-05-13,4,2,70,10,"",
2024-05-13,4,3,70,9,"",
2024-05-15,48,1,25,8,"",
2024-05-15,48,2,25,10,"",
2024-05-15,48,3,25,8,"",
2024-05-15,48,4,25,6,"",
2024-05-15,62,1,0,12,"",
2024-05-15,62,2,0,10,"",
2024-05-15,62,3,0,8,"",
2024-05-15,10,1,10,12,"",
2024-05-15,10,2,10,9,"",
2024-05-15,71,1,10,9,"",
2024-05-15,71,2,10,8,"",
2024-05-15,71,3,10,8,"",
2024-05-15,44,1,10,10,"",
2024-05-15,44,2,10,8,"",
2024-05-15,44,3,10,6,"",
2024-05-15,38,1,15,9,"",
2024-05-15,38,2,15,8,"",
2024-05-15,38,3,15,7,"",
2024-05-15,28,1,15,12,"",
2024-05-15,28,2,20,10,"",
2024-05-15,28,3,20,10,"",
2024-05-15,60,1,15,13,"",
2024-05-15,60,2,15,11,"",
2024-05-15,31,1,60,15,"",
2024-05-15,31,2,80,12,"",
2024-05-16,119,1,95,5,"",
2024-05-16,119,2,135,3,"",
2024-05-16,119,3,155,8,"",
2024-05-16,119,4,135,6,"",
2024-05-16,19,1,135,8,"",
2024-05-16,19,2,225,9,"",
2024-05-16,19,3,225,7,"",
2024-05-16,4,1,70,14,"",
2024-05-16,4,2,85,10,"",
2024-05-16,4,3,85,8,"",
2024-05-16,3,1,70,10,"",
2024-05-16,3,2,70,8,"",
2024-05-17,91,1,25,12,"",
2024-05-17,91,2,25,10,"",
2024-05-17,91,3,25,9,"",
2024-05-17,37,1,44,13,"",
2024-05-17,37,2,44,11,"",
2024-05-17,37,3,44,9,"",
2024-05-17,84,1,20,10,"",
2024-05-17,84,2,25,15,"",
2024-05-17,84,3,25,12,"",
2024-05-17,50,1,22,5,"",
2024-05-17,50,2,33,8,"",
2024-05-17,50,3,33,7,"",
2024-05-17,50,4,33,6,"",
2024-05-17,107,1,30,3,"",
2024-05-17,107,2,30,9,"",
2024-05-17,107,3,30,8,"",
2024-05-17,107,4,30,8,"",
2024-05-17,118,1,15,10,"",
2024-05-17,118,2,15,9,"",
2024-05-17,118,3,15,8,"",
2024-05-18,32,1,30,3,"",
2024-05-18,32,2,32.5,9,"",
2024-05-18,32,3,32.5,7,"",
2024-05-18,34,1,25,5,"",
2024-05-18,34,2,35,9,"",
2024-05-18,34,3,35,7,"",
2024-05-18,47,1,25,15,"",
2024-05-18,47,2,30,12,"",
2024-05-18,47,3,30,12,"",
2024-05-18,64,1,50,5,"",
2024-05-18,64,2,65,10,"",
2024-05-18,64,3,65,8,"",
2024-05-18,63,1,11,8,"",
2024-05-18,63,2,11,6,"",
2024-05-18,63,3,11,3,"",
2024-05-18,130,1,8,12,"",
2024-05-18,130,2,8,10,"",
2024-05-20,57,1,25,5,"",
2024-05-20,57,2,35,9,"",
2024-05-20,57,3,40,7,"",
2024-05-20,57,4,40,6,"",
2024-05-20,20,1,95,5,"",
2024-05-20,20,2,115,3,"",
2024-05-20,20,3,135,11,"",
2024-05-20,20,4,135,9,"",
2024-05-20,3,1,70,13,"",
2024-05-20,3,2,70,10,"",
2024-05-20,4,1,70,14,"",
2024-05-20,4,2,70,12,"",
2024-05-23,119,1,95,5,"",
2024-05-23,119,2,135,9,"",
2024-05-23,119,3,135,8,"",
2024-05-23,57,1,70,8,"",
2024-05-23,57,2,70,7,"",
2024-05-23,4,1,85,13,"",
2024-05-23,4,2,85,11,"",
2024-05-23,3,1,70,12,"",
2024-05-23,3,2,70,10,"",
2024-05-24,91,1,25,10,"",
2024-05-24,91,2,25,8,"",
2024-05-24,91,3,25,7,"",
2024-05-24,111,1,44,8,"",
2024-05-24,111,2,66,10,"",
2024-05-24,111,3,66,8,"",
2024-05-24,111,4,66,7,"",
2024-05-24,84,1,20,10,"",
2024-05-24,84,2,25,15,"",
2024-05-24,84,3,25,12,"",
2024-05-24,50,1,27.5,5,"",
2024-05-24,50,2,33,8,"",
2024-05-24,50,3,33,7,"",
2024-05-24,47,1,25,5,"",
2024-05-24,47,2,25,15,"",
2024-05-24,47,3,25,10,"",
2024-05-24,107,1,20,5,"",
2024-05-24,107,2,35,11,"",
2024-05-24,107,3,35,9,"",
2024-05-24,118,1,15,11,"",
2024-05-24,118,2,15,9,"",
2024-05-25,32,1,25,5,"",
2024-05-25,32,2,30,3,"",
2024-05-25,32,3,35,6,"",
2024-05-25,32,4,35,5,"",
2024-05-25,108,1,10,4,"",
2024-05-25,108,2,15,12,"",
2024-05-25,108,3,15,10,"",
2024-05-25,26,1,15,13,"",
2024-05-25,26,2,15,11,"",
2024-05-25,130,1,10,12,"",
2024-05-25,130,2,10,10,"",
2024-05-25,130,3,10,8,"",
2024-05-28,20,1,95,5,"",
2024-05-28,20,2,115,3,"",
2024-05-28,20,3,135,10,"",
2024-05-28,20,4,135,7,"",
2024-05-28,20,5,135,5,"",
2024-05-28,57,1,50,10,"",
2024-05-28,57,2,50,8,"",
2024-05-28,57,3,50,7,"",
2024-05-28,4,1,85,13,"",
2024-05-28,4,2,85,10,"",
2024-05-28,4,3,70,9,"",
2024-05-28,3,1,70,12,"",
2024-05-28,3,2,70,10,"",
2024-05-28,3,3,70,9,"",
2024-05-30,48,1,27.5,5,"",
2024-05-30,48,2,27.5,11,"",
2024-05-30,48,3,27.5,9,"",
2024-05-30,48,4,27.5,6,"",
2024-05-30,10,1,10,13,"",
