date,workout_number,duration,set_order,weight,reps,distance,seconds,notes,workout_notes,rpe,exercise_id
2022-12-29 12:08:02,Midday Workout,3h 44m,2,25.0,12,0,0,,,,69
2022-12-29 12:08:02,Midday Workout,3h 44m,3,25.0,12,0,0,,,,69
2022-12-30 11:22:32,Morning Workout,1h 10m,1,30.0,10,0,0,,,,91
2022-12-30 11:22:32,Morning Workout,1h 10m,2,35.0,8,0,0,,,,91
2022-12-30 11:22:32,Morning Workout,1h 10m,3,40.0,12,0,0,,,,91
2022-12-30 11:22:32,Morning Workout,1h 10m,4,40.0,8,0,0,,,,91
2022-12-30 11:22:32,Morning Workout,1h 10m,5,40.0,6,0,0,,,,91
2022-12-30 11:22:32,Morning Workout,1h 10m,1,74.99999999999999,12,0,0,,,,46
2022-12-30 11:22:32,Morning Workout,1h 10m,2,74.99999999999999,8,0,0,,,,46
2022-12-30 11:22:32,Morning Workout,1h 10m,3,74.99999999999999,8,0,0,,,,46
2022-12-30 11:22:32,Morning Workout,1h 10m,1,74.99999999999999,12,0,0,,,,111
2022-12-30 11:22:32,Morning Workout,1h 10m,2,74.99999999999999,12,0,0,,,,111
2022-12-30 11:22:32,Morning Workout,1h 10m,3,74.99999999999999,12,0,0,,,,111
2022-12-30 11:22:32,Morning Workout,1h 10m,1,15.0,15,0,0,,,,60
2022-12-30 11:22:32,Morning Workout,1h 10m,2,15.0,14,0,0,,,,60
2022-12-30 11:22:32,Morning Workout,1h 10m,3,15.0,14,0,0,,,,60
2022-12-30 11:22:32,Morning Workout,1h 10m,1,40.0,10,0,0,,,,18
2022-12-30 11:22:32,Morning Workout,1h 10m,2,40.0,10,0,0,,,,18
2022-12-30 11:22:32,Morning Workout,1h 10m,3,40.0,10,0,0,,,,18
2022-12-31 10:39:59,Morning Workout,1h 2m,1,45.0,10,0,0,,,,47
2022-12-31 10:39:59,Morning Workout,1h 2m,2,45.0,10,0,0,,,,47
2022-12-31 10:39:59,Morning Workout,1h 2m,3,45.0,10,0,0,,,,47
2022-12-31 10:39:59,Morning Workout,1h 2m,1,190.0,5,0,0,,,,1
2022-12-31 10:39:59,Morning Workout,1h 2m,2,190.0,2,0,0,,,,1
2022-12-31 10:39:59,Morning Workout,1h 2m,3,190.0,3,0,0,,,,1
2022-12-31 10:39:59,Morning Workout,1h 2m,1,90.0,10,0,0,,,,19
2022-12-31 10:39:59,Morning Workout,1h 2m,2,200.0,10,0,0,,,,19
2022-12-31 10:39:59,Morning Workout,1h 2m,3,200.0,9,0,0,,,,19
2022-12-31 10:39:59,Morning Workout,1h 2m,1,25.0,12,0,0,,,,2
2022-12-31 10:39:59,Morning Workout,1h 2m,2,25.0,9,0,0,,,,2
2023-01-02 11:00:59,Morning Workout,7h 42m,1,25.0,10,0,0,,,,48
2023-01-02 11:00:59,Morning Workout,7h 42m,2,30.0,8,0,0,,,,48
2023-01-02 11:00:59,Morning Workout,7h 42m,3,35.0,12,0,0,,,,48
2023-01-02 11:00:59,Morning Workout,7h 42m,4,35.0,10,0,0,,,,48
2023-01-02 11:00:59,Morning Workout,7h 42m,5,35.0,9,0,0,,,,48
2023-01-02 11:00:59,Morning Workout,7h 42m,1,12.0,15,0,0,,,,10
2023-01-02 11:00:59,Morning Workout,7h 42m,2,12.0,13,0,0,,,,10
2023-01-02 11:00:59,Morning Workout,7h 42m,3,12.0,12,0,0,,,,10
2023-01-02 11:00:59,Morning Workout,7h 42m,1,30.0,12,0,0,,,,71
2023-01-02 11:00:59,Morning Workout,7h 42m,2,30.0,10,0,0,,,,71
2023-01-02 11:00:59,Morning Workout,7h 42m,3,30.0,8,0,0,,,,71
2023-01-02 11:00:59,Morning Workout,7h 42m,1,0.0,6,0,0,,,,62
2023-01-02 11:00:59,Morning Workout,7h 42m,2,0.0,4,0,0,,,,62
2023-01-02 11:00:59,Morning Workout,7h 42m,3,0.0,3,0,0,,,,62
2023-01-02 11:00:59,Morning Workout,7h 42m,1,145.0,13,0,0,,,,68
2023-01-02 11:00:59,Morning Workout,7h 42m,2,145.0,11,0,0,,,,68
2023-01-02 11:00:59,Morning Workout,7h 42m,3,145.0,9,0,0,,,,68
2023-01-04 11:01:34,Morning Workout,1h 19m,1,135.0,4,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,2,175.0,3,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,3,215.0,2,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,4,235.0,1,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,5,265.0,1,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,6,290.0,1,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,7,299.99999999999994,0,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,8,299.99999999999994,1,0,0,,,,40
2023-01-04 11:01:34,Morning Workout,1h 19m,1,60.0,12,0,0,,,,4
2023-01-04 11:01:34,Morning Workout,1h 19m,2,60.0,11,0,0,,,,4
2023-01-04 11:01:34,Morning Workout,1h 19m,3,60.0,11,0,0,,,,4
2023-01-04 11:01:34,Morning Workout,1h 19m,1,40.0,6,0,0,,,,18
2023-01-04 11:01:34,Morning Workout,1h 19m,2,40.0,8,0,0,,,,18
2023-01-04 11:01:34,Morning Workout,1h 19m,3,40.0,8,0,0,,,,18
2023-01-04 11:01:34,Morning Workout,1h 19m,1,45.0,14,0,0,,,,47
2023-01-04 11:01:34,Morning Workout,1h 19m,2,45.0,12,0,0,,,,47
2023-01-06 10:40:34,Morning Workout,1h 16m,1,45.0,5,0,0,,,,5
2023-01-06 10:40:34,Morning Workout,1h 16m,2,65.0,4,0,0,,,,5
2023-01-06 10:40:34,Morning Workout,1h 16m,3,95.0,3,0,0,,,,5
2023-01-06 10:40:34,Morning Workout,1h 16m,4,115.0,1,0,0,,,,5
2023-01-06 10:40:34,Morning Workout,1h 16m,5,135.0,1,0,0,,,,5
2023-01-06 10:40:34,Morning Workout,1h 16m,6,149.99999999999997,1,0,0,,,,5
2023-01-06 10:40:34,Morning Workout,1h 16m,7,155.0,0,0,0,,,,5
2023-01-06 10:40:34,Morning Workout,1h 16m,1,74.99999999999999,12,0,0,,,,46
2023-01-06 10:40:34,Morning Workout,1h 16m,2,74.99999999999999,10,0,0,,,,46
2023-01-06 10:40:34,Morning Workout,1h 16m,3,74.99999999999999,10,0,0,,,,46
2023-01-06 10:40:34,Morning Workout,1h 16m,1,74.99999999999999,12,0,0,,,,37
2023-01-06 10:40:34,Morning Workout,1h 16m,2,74.99999999999999,11,0,0,,,,37
2023-01-06 10:40:34,Morning Workout,1h 16m,3,74.99999999999999,10,0,0,,,,37
2023-01-06 10:40:34,Morning Workout,1h 16m,1,15.0,10,0,0,,,,44
2023-01-06 10:40:34,Morning Workout,1h 16m,2,15.0,10,0,0,,,,44
2023-01-06 10:40:34,Morning Workout,1h 16m,3,15.0,10,0,0,,,,44
2023-01-07 10:27:01,Morning Workout,1h 6m,1,45.0,5,0,0,,,,1
2023-01-07 10:27:01,Morning Workout,1h 6m,2,115.0,3,0,0,,,,1
2023-01-07 10:27:01,Morning Workout,1h 6m,3,145.0,2,0,0,,,,1
2023-01-07 10:27:01,Morning Workout,1h 6m,4,165.0,2,0,0,,,,1
2023-01-07 10:27:01,Morning Workout,1h 6m,5,190.0,1,0,0,,,,1
2023-01-07 10:27:01,Morning Workout,1h 6m,6,210.0,1,0,0,,,,1
2023-01-07 10:27:01,Morning Workout,1h 6m,7,225.0,1,0,0,,,,1
2023-01-07 10:27:01,Morning Workout,1h 6m,1,90.0,10,0,0,,,,19
2023-01-07 10:27:01,Morning Workout,1h 6m,2,180.0,10,0,0,,,,19
2023-01-07 10:27:01,Morning Workout,1h 6m,3,180.0,10,0,0,,,,19
2023-01-07 10:27:01,Morning Workout,1h 6m,1,12.0,15,0,0,,,,10
2023-01-07 10:27:01,Morning Workout,1h 6m,2,12.0,14,0,0,,,,10
2023-01-07 10:27:01,Morning Workout,1h 6m,3,12.0,13,0,0,,,,10
2023-01-07 10:27:01,Morning Workout,1h 6m,1,45.0,14,0,0,,,,47
2023-01-07 10:27:01,Morning Workout,1h 6m,2,45.0,13,0,0,,,,47
2023-01-07 10:27:01,Morning Workout,1h 6m,3,45.0,13,0,0,,,,47
2023-01-10 10:35:43,Morning Workout,1h 13m,1,265.0,4,0,0,,,,40
2023-01-10 10:35:43,Morning Workout,1h 13m,2,265.0,2,0,0,,,,40
2023-01-10 10:35:43,Morning Workout,1h 13m,3,265.0,2,0,0,,,,40
2023-01-10 10:35:43,Morning Workout,1h 13m,1,60.0,8,0,0,,,,72
2023-01-10 10:35:43,Morning Workout,1h 13m,2,60.0,10,0,0,,,,72
2023-01-10 10:35:43,Morning Workout,1h 13m,3,50.0,11,0,0,,,,72
2023-01-10 10:35:43,Morning Workout,1h 13m,4,50.0,9,0,0,,,,72
2023-01-10 10:35:43,Morning Workout,1h 13m,1,140.0,8,0,0,,,,4
2023-01-10 10:35:43,Morning Workout,1h 13m,2,120.0,12,0,0,,,,4
2023-01-10 10:35:43,Morning Workout,1h 13m,3,120.0,10,0,0,,,,4
2023-01-10 10:35:43,Morning Workout,1h 13m,1,90.0,8,0,0,,,,57
2023-01-10 10:35:43,Morning Workout,1h 13m,2,90.0,15,0,0,,,,57
2023-01-10 10:35:43,Morning Workout,1h 13m,3,90.0,15,0,0,,,,57
2023-01-10 10:35:43,Morning Workout,1h 13m,4,140.0,9,0,0,,,,57
2023-01-10 10:35:43,Morning Workout,1h 13m,1,45.0,14,0,0,,,,47
2023-01-10 10:35:43,Morning Workout,1h 13m,2,45.0,12,0,0,,,,47
2023-01-10 10:35:43,Morning Workout,1h 13m,3,45.0,12,0,0,,,,47
2023-01-12 08:36:01,Morning Workout,1h 21m,1,135.0,3,0,0,,,,5
2023-01-12 08:36:01,Morning Workout,1h 21m,2,135.0,3,0,0,,,,5
2023-01-12 08:36:01,Morning Workout,1h 21m,3,135.0,2,0,0,,,,5
2023-01-12 08:36:01,Morning Workout,1h 21m,1,30.0,10,0,0,Left shoulder being worked,,,32
2023-01-12 08:36:01,Morning Workout,1h 21m,2,40.0,12,0,0,,,,32
2023-01-12 08:36:01,Morning Workout,1h 21m,3,40.0,10,0,0,,,,32
2023-01-12 08:36:01,Morning Workout,1h 21m,4,40.0,10,0,0,,,,32
2023-01-12 08:36:01,Morning Workout,1h 21m,1,70.0,15,0,0,,,,64
2023-01-12 08:36:01,Morning Workout,1h 21m,2,80.0,12,0,0,,,,64
2023-01-12 08:36:01,Morning Workout,1h 21m,1,28.0,12,0,0,,,,28
2023-01-12 08:36:01,Morning Workout,1h 21m,2,28.0,12,0,0,,,,28
2023-01-12 08:36:01,Morning Workout,1h 21m,3,28.0,10,0,0,,,,28
2023-01-12 08:36:01,Morning Workout,1h 21m,1,15.0,11,0,0,,,,26
2023-01-12 08:36:01,Morning Workout,1h 21m,2,15.0,11,0,0,,,,26
2023-01-12 08:36:01,Morning Workout,1h 21m,3,15.0,11,0,0,,,,26
2023-01-13 11:04:23,Morning Workout,1h 4m,1,95.0,11,0,0,,,,35
2023-01-13 11:04:23,Morning Workout,1h 4m,2,95.0,9,0,0,,,,35
2023-01-13 11:04:23,Morning Workout,1h 4m,3,95.0,8,0,0,,,,35
2023-01-13 11:04:23,Morning Workout,1h 4m,1,0.0,11,0,0,,,,13
2023-01-13 11:04:23,Morning Workout,1h 4m,2,0.0,6,0,0,,,,13
2023-01-13 11:04:23,Morning Workout,1h 4m,3,0.0,4,0,0,,,,13
2023-01-13 11:04:23,Morning Workout,1h 4m,1,74.99999999999999,13,0,0,,,,46
2023-01-13 11:04:23,Morning Workout,1h 4m,2,74.99999999999999,12,0,0,,,,46
2023-01-13 11:04:23,Morning Workout,1h 4m,3,74.99999999999999,11,0,0,,,,46
2023-01-13 11:04:23,Morning Workout,1h 4m,1,45.0,10,0,0,,,,45
2023-01-13 11:04:23,Morning Workout,1h 4m,2,45.0,8,0,0,,,,45
2023-01-13 11:04:23,Morning Workout,1h 4m,3,45.0,8,0,0,,,,45
2023-01-13 11:04:23,Morning Workout,1h 4m,1,15.0,11,0,0,,,,38
2023-01-13 11:04:23,Morning Workout,1h 4m,2,15.0,10,0,0,,,,38
2023-01-13 11:04:23,Morning Workout,1h 4m,3,15.0,9,0,0,,,,38
2023-01-13 11:04:23,Morning Workout,1h 4m,1,40.0,12,0,0,,,,78
2023-01-13 11:04:23,Morning Workout,1h 4m,2,40.0,10,0,0,,,,78
2023-01-13 11:04:23,Morning Workout,1h 4m,3,40.0,9,0,0,,,,78
2023-01-14 10:40:52,Morning Workout,25h 26m,1,190.0,5,0,0,,,,1
2023-01-14 10:40:52,Morning Workout,25h 26m,2,190.0,2,0,0,,,,1
2023-01-14 10:40:52,Morning Workout,25h 26m,3,190.0,2,0,0,,,,1
2023-01-14 10:40:52,Morning Workout,25h 26m,1,180.0,13,0,0,,,,19
2023-01-14 10:40:52,Morning Workout,25h 26m,2,180.0,12,0,0,,,,19
2023-01-14 10:40:52,Morning Workout,25h 26m,3,180.0,12,0,0,,,,19
2023-01-14 10:40:52,Morning Workout,25h 26m,1,74.99999999999999,14,0,0,,,,3
2023-01-14 10:40:52,Morning Workout,25h 26m,2,74.99999999999999,14,0,0,,,,3
2023-01-14 10:40:52,Morning Workout,25h 26m,1,145.0,12,0,0,,,,20
2023-01-14 10:40:52,Morning Workout,25h 26m,2,145.0,9,0,0,,,,20
2023-01-14 10:40:52,Morning Workout,25h 26m,3,145.0,7,0,0,,,,20
2023-01-14 10:40:52,Morning Workout,25h 26m,1,45.0,15,0,0,,,,47
2023-01-14 10:40:52,Morning Workout,25h 26m,2,45.0,13,0,0,,,,47
2023-01-14 10:40:52,Morning Workout,25h 26m,3,45.0,12,0,0,,,,47
2023-01-15 12:07:13,Midday Workout,13h 3m,1,60.0,11,0,0,,,,112
2023-01-15 12:07:13,Midday Workout,13h 3m,2,60.0,9,0,0,,,,112
2023-01-15 12:07:13,Midday Workout,13h 3m,3,60.0,7,0,0,,,,112
2023-01-15 12:07:13,Midday Workout,13h 3m,1,0.0,6,0,0,,,,110
2023-01-15 12:07:13,Midday Workout,13h 3m,2,0.0,7,0,0,,,,110
2023-01-15 12:07:13,Midday Workout,13h 3m,1,0.0,4,0,0,,,,62
2023-01-15 12:07:13,Midday Workout,13h 3m,2,0.0,3,0,0,,,,62
2023-01-15 12:07:13,Midday Workout,13h 3m,1,74.99999999999999,12,0,0,,,,53
2023-01-15 12:07:13,Midday Workout,13h 3m,2,74.99999999999999,10,0,0,,,,53
2023-01-15 12:07:13,Midday Workout,13h 3m,3,74.99999999999999,10,0,0,,,,53
2023-01-15 12:07:13,Midday Workout,13h 3m,1,145.0,15,0,0,,,,68
2023-01-15 12:07:13,Midday Workout,13h 3m,2,145.0,12,0,0,,,,68
2023-01-15 12:07:13,Midday Workout,13h 3m,3,145.0,9,0,0,,,,68
2023-01-15 12:07:13,Midday Workout,13h 3m,1,30.0,14,0,0,,,,27
2023-01-15 12:07:13,Midday Workout,13h 3m,2,30.0,11,0,0,,,,27
2023-01-15 12:07:13,Midday Workout,13h 3m,3,30.0,9,0,0,,,,27
2023-01-15 12:07:13,Midday Workout,13h 3m,1,15.0,16,0,0,,,,60
2023-01-15 12:07:13,Midday Workout,13h 3m,2,15.0,13,0,0,,,,60
2023-01-15 12:07:13,Midday Workout,13h 3m,3,15.0,10,0,0,,,,60
2023-01-16 10:36:32,Morning Workout,1h 6m,1,265.0,2,0,0,,,,40
2023-01-16 10:36:32,Morning Workout,1h 6m,2,245.00000000000003,3,0,0,,,,40
2023-01-16 10:36:32,Morning Workout,1h 6m,3,245.00000000000003,3,0,0,,,,40
2023-01-16 10:36:32,Morning Workout,1h 6m,1,90.0,14,0,0,,,,3
2023-01-16 10:36:32,Morning Workout,1h 6m,2,90.0,12,0,0,,,,3
2023-01-16 10:36:32,Morning Workout,1h 6m,3,90.0,10,0,0,,,,3
2023-01-16 10:36:32,Morning Workout,1h 6m,1,35.0,11,0,0,,,,72
2023-01-16 10:36:32,Morning Workout,1h 6m,2,35.0,8,0,0,,,,72
2023-01-16 10:36:32,Morning Workout,1h 6m,3,35.0,8,0,0,,,,72
2023-01-16 10:36:32,Morning Workout,1h 6m,1,55.0,14,0,0,,,,4
2023-01-16 10:36:32,Morning Workout,1h 6m,2,55.0,13,0,0,,,,4
2023-01-16 10:36:32,Morning Workout,1h 6m,1,135.0,16,0,0,,,,31
2023-01-16 10:36:32,Morning Workout,1h 6m,2,135.0,14,0,0,,,,31
2023-01-16 10:36:32,Morning Workout,1h 6m,3,135.0,12,0,0,,,,31
2023-01-19 09:14:46,Morning Workout,1h 29m,1,135.0,4,0,0,,,,5
2023-01-19 09:14:46,Morning Workout,1h 29m,2,135.0,3,0,0,,,,5
2023-01-19 09:14:46,Morning Workout,1h 29m,3,135.0,3,0,0,,,,5
2023-01-19 09:14:46,Morning Workout,1h 29m,1,30.0,8,0,0,,,,32
2023-01-19 09:14:46,Morning Workout,1h 29m,2,40.0,11,0,0,,,,32
2023-01-19 09:14:46,Morning Workout,1h 29m,3,40.0,8,0,0,,,,32
2023-01-19 09:14:46,Morning Workout,1h 29m,4,40.0,6,0,0,,,,32
2023-01-19 09:14:46,Morning Workout,1h 29m,1,80.0,10,0,0,,,,64
2023-01-19 09:14:46,Morning Workout,1h 29m,2,80.0,8,0,0,,,,64
2023-01-19 09:14:46,Morning Workout,1h 29m,3,80.0,6,0,0,,,,64
2023-01-19 09:14:46,Morning Workout,1h 29m,1,27.5,12,0,0,,,,12
2023-01-19 09:14:46,Morning Workout,1h 29m,2,22.0,14,0,0,,,,12
2023-01-19 09:14:46,Morning Workout,1h 29m,3,22.0,12,0,0,,,,12
2023-01-19 09:14:46,Morning Workout,1h 29m,1,0.0,12,0,0,,,,73
2023-01-19 09:14:46,Morning Workout,1h 29m,2,0.0,8,0,0,,,,73
2023-01-19 09:14:46,Morning Workout,1h 29m,3,0.0,6,0,0,,,,73
2023-01-19 09:14:46,Morning Workout,1h 29m,1,15.0,13,0,0,,,,26
2023-01-19 09:14:46,Morning Workout,1h 29m,2,15.0,12,0,0,,,,26
2023-01-19 09:14:46,Morning Workout,1h 29m,3,15.0,12,0,0,,,,26
2023-01-20 10:43:37,Morning Workout,1h 11m,1,45.0,10,0,0,,,,35
2023-01-20 10:43:37,Morning Workout,1h 11m,2,95.0,8,0,0,,,,35
2023-01-20 10:43:37,Morning Workout,1h 11m,3,95.0,7,0,0,,,,35
2023-01-20 10:43:37,Morning Workout,1h 11m,4,95.0,7,0,0,,,,35
2023-01-20 10:43:37,Morning Workout,1h 11m,1,0.0,9,0,0,,,,13
2023-01-20 10:43:37,Morning Workout,1h 11m,2,0.0,8,0,0,,,,13
2023-01-20 10:43:37,Morning Workout,1h 11m,3,0.0,7,0,0,,,,13
2023-01-20 10:43:37,Morning Workout,1h 11m,1,35.0,12,0,0,,,,91
2023-01-20 10:43:37,Morning Workout,1h 11m,2,35.0,10,0,0,,,,91
2023-01-20 10:43:37,Morning Workout,1h 11m,3,35.0,8,0,0,,,,91
2023-01-20 10:43:37,Morning Workout,1h 11m,1,145.0,14,0,0,,,,106
2023-01-20 10:43:37,Morning Workout,1h 11m,2,145.0,12,0,0,,,,106
2023-01-20 10:43:37,Morning Workout,1h 11m,3,145.0,10,0,0,,,,106
2023-01-20 10:43:37,Morning Workout,1h 11m,1,22.0,16,0,0,,,,78
2023-01-20 10:43:37,Morning Workout,1h 11m,2,27.5,14,0,0,,,,78
2023-01-20 10:43:37,Morning Workout,1h 11m,3,27.5,14,0,0,,,,78
2023-01-20 10:43:37,Morning Workout,1h 11m,1,15.0,13,0,0,,,,38
2023-01-20 10:43:37,Morning Workout,1h 11m,2,15.0,12,0,0,,,,38
2023-01-20 10:43:37,Morning Workout,1h 11m,3,15.0,11,0,0,,,,38
2023-01-21 11:01:11,Morning Workout,1h 23m,1,195.0,3,0,0,,,7.5,1
2023-01-21 11:01:11,Morning Workout,1h 23m,2,195.0,4,0,0,,,9.0,1
2023-01-21 11:01:11,Morning Workout,1h 23m,3,195.0,2,0,0,,,,1
2023-01-21 11:01:11,Morning Workout,1h 23m,1,90.0,10,0,0,,,,57
2023-01-21 11:01:11,Morning Workout,1h 23m,2,110.0,13,0,0,,,,57
2023-01-21 11:01:11,Morning Workout,1h 23m,3,110.0,11,0,0,,,,57
2023-01-21 11:01:11,Morning Workout,1h 23m,4,110.0,9,0,0,,,,57
2023-01-21 11:01:11,Morning Workout,1h 23m,1,70.0,14,0,0,,,,3
2023-01-21 11:01:11,Morning Workout,1h 23m,2,80.0,13,0,0,,,,3
2023-01-21 11:01:11,Morning Workout,1h 23m,3,80.0,12,0,0,,,,3
2023-01-21 11:01:11,Morning Workout,1h 23m,1,30.0,13,0,0,,,,103
2023-01-21 11:01:11,Morning Workout,1h 23m,2,30.0,12,0,0,,,,103
2023-01-21 11:01:11,Morning Workout,1h 23m,3,30.0,11,0,0,,,,103
2023-01-21 11:01:11,Morning Workout,1h 23m,4,30.0,10,0,0,,,,103
2023-01-21 11:01:11,Morning Workout,1h 23m,1,50.0,13,0,0,,,,29
2023-01-21 11:01:11,Morning Workout,1h 23m,2,50.0,10,0,0,,,,29
2023-01-21 11:01:11,Morning Workout,1h 23m,3,50.0,8,0,0,,,,29
2023-01-22 10:50:29,Morning Workout,47h 55m,1,70.0,12,0,0,,,9.0,105
2023-01-22 10:50:29,Morning Workout,47h 55m,2,70.0,10,0,0,,,,105
2023-01-22 10:50:29,Morning Workout,47h 55m,3,70.0,9,0,0,,,,105
2023-01-22 10:50:29,Morning Workout,47h 55m,1,0.0,10,0,0,,,,110
2023-01-22 10:50:29,Morning Workout,47h 55m,2,0.0,8,0,0,,,,110
2023-01-22 10:50:29,Morning Workout,47h 55m,3,0.0,7,0,0,,,,110
2023-01-22 10:50:29,Morning Workout,47h 55m,1,0.0,6,0,0,,,,62
2023-01-22 10:50:29,Morning Workout,47h 55m,2,0.0,5,0,0,,,,62
2023-01-22 10:50:29,Morning Workout,47h 55m,3,0.0,5,0,0,,,,62
2023-01-22 10:50:29,Morning Workout,47h 55m,1,60.0,15,0,0,,,,53
2023-01-22 10:50:29,Morning Workout,47h 55m,2,60.0,12,0,0,,,,53
2023-01-22 10:50:29,Morning Workout,47h 55m,3,60.0,12,0,0,,,,53
2023-01-22 10:50:29,Morning Workout,47h 55m,1,145.0,13,0,0,,,,68
2023-01-22 10:50:29,Morning Workout,47h 55m,2,145.0,11,0,0,,,,68
2023-01-22 10:50:29,Morning Workout,47h 55m,3,145.0,10,0,0,,,,68
2023-01-22 10:50:29,Morning Workout,47h 55m,1,45.0,6,0,0,,,,18
2023-01-22 10:50:29,Morning Workout,47h 55m,2,45.0,11,0,0,,,,18
2023-01-22 10:50:29,Morning Workout,47h 55m,3,45.0,9,0,0,,,,18
2023-01-22 10:50:29,Morning Workout,47h 55m,1,30.0,11,0,0,,,,63
2023-01-22 10:50:29,Morning Workout,47h 55m,2,30.0,10,0,0,,,,63
2023-01-22 10:50:29,Morning Workout,47h 55m,3,30.0,8,0,0,,,,63
2023-01-24 10:45:47,Morning Workout,1h 26m,1,270.0,3,0,0,,,9.5,40
2023-01-24 10:45:47,Morning Workout,1h 26m,2,270.0,1,0,0,,,,40
2023-01-24 10:45:47,Morning Workout,1h 26m,3,260.0,2,0,0,,,,40
2023-01-24 10:45:47,Morning Workout,1h 26m,1,100.0,10,0,0,,,,4
2023-01-24 10:45:47,Morning Workout,1h 26m,2,140.0,6,0,0,,,,4
2023-01-24 10:45:47,Morning Workout,1h 26m,3,120.0,10,0,0,,,,4
2023-01-24 10:45:47,Morning Workout,1h 26m,4,120.0,12,0,0,,,,4
2023-01-24 10:45:47,Morning Workout,1h 26m,1,50.0,8,0,0,,,,72
2023-01-24 10:45:47,Morning Workout,1h 26m,2,50.0,10,0,0,,,,72
2023-01-24 10:45:47,Morning Workout,1h 26m,3,50.0,10,0,0,,,,72
2023-01-24 10:45:47,Morning Workout,1h 26m,1,180.0,8,0,0,,,,19
2023-01-24 10:45:47,Morning Workout,1h 26m,2,230.0,12,0,0,,,,19
2023-01-24 10:45:47,Morning Workout,1h 26m,3,230.0,10,0,0,,,8.0,19
2023-01-24 10:45:47,Morning Workout,1h 26m,4,230.0,11,0,0,,,,19
2023-01-24 10:45:47,Morning Workout,1h 26m,1,40.0,10,0,0,,,,103
2023-01-24 10:45:47,Morning Workout,1h 26m,2,40.0,10,0,0,,,,103
2023-01-24 10:45:47,Morning Workout,1h 26m,3,40.0,10,0,0,,,,103
2023-01-26 09:39:55,Morning Workout,25h 12m,1,135.0,5,0,0,,,,5
2023-01-26 09:39:55,Morning Workout,25h 12m,2,135.0,3,0,0,,,,5
2023-01-26 09:39:55,Morning Workout,25h 12m,3,135.0,3,0,0,,,,5
2023-01-26 09:39:55,Morning Workout,25h 12m,1,35.0,8,0,0,,,,32
2023-01-26 09:39:55,Morning Workout,25h 12m,2,40.0,12,0,0,,,,32
2023-01-26 09:39:55,Morning Workout,25h 12m,3,40.0,11,0,0,,,,32
2023-01-26 09:39:55,Morning Workout,25h 12m,4,40.0,7,0,0,,,,32
2023-01-26 09:39:55,Morning Workout,25h 12m,1,15.0,11,0,0,,,,26
2023-01-26 09:39:55,Morning Workout,25h 12m,1,11.0,15,0,0,,,,73
2023-01-26 09:39:55,Morning Workout,25h 12m,2,16.5,10,0,0,,,,73
2023-01-26 09:39:55,Morning Workout,25h 12m,3,16.5,6,0,0,,,,73
2023-01-26 09:39:55,Morning Workout,25h 12m,1,80.0,10,0,0,,,,64
2023-01-26 09:39:55,Morning Workout,25h 12m,2,80.0,10,0,0,,,,64
2023-01-26 09:39:55,Morning Workout,25h 12m,3,80.0,9,0,0,,,,64
2023-01-26 09:39:55,Morning Workout,25h 12m,1,22.0,13,0,0,,,,12
2023-01-26 09:39:55,Morning Workout,25h 12m,2,22.0,13,0,0,,,,12
2023-01-26 09:39:55,Morning Workout,25h 12m,3,22.0,13,0,0,,,,12
2023-01-27 10:52:55,Morning Workout,1h 6m,1,45.0,8,0,0,,,,35
2023-01-27 10:52:55,Morning Workout,1h 6m,2,65.0,10,0,0,,,,35
2023-01-27 10:52:55,Morning Workout,1h 6m,3,65.0,8,0,0,,,,35
2023-01-27 10:52:55,Morning Workout,1h 6m,4,65.0,7,0,0,,,,35
2023-01-27 10:52:55,Morning Workout,1h 6m,1,0.0,11,0,0,,,,13
2023-01-27 10:52:55,Morning Workout,1h 6m,2,0.0,8,0,0,,,,13
2023-01-27 10:52:55,Morning Workout,1h 6m,3,0.0,7,0,0,,,,13
2023-01-27 10:52:55,Morning Workout,1h 6m,1,145.0,14,0,0,,,,106
2023-01-27 10:52:55,Morning Workout,1h 6m,2,145.0,13,0,0,,,,106
2023-01-27 10:52:55,Morning Workout,1h 6m,3,145.0,11,0,0,,,,106
2023-01-27 10:52:55,Morning Workout,1h 6m,1,35.0,8,0,0,Increase ,,,91
2023-01-27 10:52:55,Morning Workout,1h 6m,2,35.0,7,0,0,,,,91
2023-01-27 10:52:55,Morning Workout,1h 6m,3,35.0,6,0,0,,,,91
2023-01-27 10:52:55,Morning Workout,1h 6m,1,17.5,11,0,0,,,,38
2023-01-27 10:52:55,Morning Workout,1h 6m,2,17.5,12,0,0,,,,38
2023-01-27 10:52:55,Morning Workout,1h 6m,3,17.5,11,0,0,,,,38
2023-01-27 10:52:55,Morning Workout,1h 6m,1,27.5,14,0,0,,,,78
2023-01-27 10:52:55,Morning Workout,1h 6m,2,27.5,12,0,0,,,,78
2023-01-27 10:52:55,Morning Workout,1h 6m,3,27.5,10,0,0,,,,78
